Command,Runs,Average Time (s),Std Dev (s)
/home/debian/DistributedFractals/build/sequential -i 20000 -s 4 -cx -0.7454286 -cy 0.1130089 -z 327000 -t 0 -b 32 --color_mode 5 --output_disabled -w 32 -h 32 -b 32,10,0.07977260379984731,0.00043435765082315455
